G-truth    | Predict    | Edited     | Image path                                                       
Muốn       | muốn       | muốn       | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_1_0_11.png      
đăng       | đặng       | đặng       | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_1_4_2.png       
Võ         | V3         | V3         | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_2_0_10.png      
trường     | trườn      | trườn      | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_2_1_18.png      
tổ         | tỏ         | tỏ         | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_2_2_5.png       
sơ         | sở         | sở         | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_2_2_18.png      
phát       | thát       | thát       | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_3_0_5.png       
phát       | thát       | thát       | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_3_1_0.png       
văn        | Văn        | Văn        | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_3_2_14.png      
đăng       | đằng       | đằng       | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_3_4_3.png       
Võ         | Vỏ         | Vỏ         | ./data/VNOnDB/word_test/20160524_0167_25464_1_tg_4_1_9.png       
túng       | tưng       | tưng       | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_0_2_5.png       
Gòn        | gòn        | gòn        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_1_2_10.png      
chồng      | chông      | chông      | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_1_4_11.png      
nhỏ        | nhơ        | nhơ        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_1_4_0.png       
có         | cơ         | cơ         | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_1_3_15.png      
những      | nhưng      | nhưng      | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_1_7_11.png      
Thế        | chế        | chế        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_0_0.png       
đăng       | đàng       | đàng       | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_2_4.png       
nỗi        | nối        | nối        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_1_1.png       
Khi        | khi        | khi        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_2_13.png      
Viên       | viên       | viên       | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_4_2.png       
rằng       | răng       | răng       | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_4_13.png      
Võ         | võ         | võ         | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_4_6.png       
vùi        | cùi        | cùi        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_6_11.png      
lấp        | lập        | lập        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_6_12.png      
vì         | Vì         | Vì         | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_2_6_0.png       
đây        | dây        | dây        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_3_0_5.png       
làm        | làn        | làn        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_3_0_16.png      
chồng      | chông      | chông      | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_3_2_11.png      
Nỗi        | Nối        | Nối        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_3_3_3.png       
sự         | tự         | tự         | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_3_3_14.png      
nỗi        | nói        | nói        | ./data/VNOnDB/word_test/20160525_0168_25283_1_tg_3_4_11.png      
Còn        | còn        | còn        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_0_0.png       
biết       | biêt       | biêt       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_0_14.png      
động       | dộng       | dộng       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_1_0.png       
sao        | Sao        | Sao        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_0_18.png      
Lao        | lao        | lao        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_0_20.png      
bán        | bám        | bám        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_1_4.png       
tán        | tám        | tám        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_1_6.png       
Các        | các        | các        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_1_8.png       
cũ         | cũi        | cũi        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_2_4.png       
17         | 1          | 1          | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_2_6.png       
ở          | cở         | cở         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_2_0.png       
Lumpur     | lumpur     | lumpur     | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_3_10.png      
Cuộc       | cuộc       | cuộc       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_3_14.png      
tạm        | tụm        | tụm        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_0_2_10.png      
tự         | tụ         | tụ         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_0_8.png       
km         | Km         | Km         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_0_17.png      
Lumpur     | lumpur     | lumpur     | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_1_11.png      
Kuala      | kuala      | kuala      | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_1_10.png      
Không      | không      | không      | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_2_4.png       
nơi        | vơi        | vơi        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_2_0.png       
lại        | lạt        | lạt        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_2_19.png      
bất        | vất        | vất        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_4_5.png       
nhà        | nhá        | nhá        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_1_5_2.png       
mang       | mong       | mong       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_1_8.png       
sạn        | Sạm        | Sạm        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_1_11.png      
sáu        | Sáu        | Sáu        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_2_12.png      
Sau        | Lau        | Lau        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_2_15.png      
xin        | tin        | tin        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_3_15.png      
đề         | để         | để         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_3_13.png      
tiếp       | tiến       | tiến       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_4_1.png       
kiện       | kiên       | kiên       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_4_7.png       
đều        | đầu        | đầu        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_4_14.png      
sai        | Sai        | Sai        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_0_2.png       
mỗi        | môi        | môi        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_0_6.png       
tự         | tụ         | tụ         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_5_4.png       
sự         | Sự         | Sự         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_0_3.png       
sống       | Sống       | Sống       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_2_6.png       
đã         | đãi        | đãi        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_0_10.png      
phủi       | phủ        | phủ        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_4_2.png       
ăn         | ăm         | ăm         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_2_15.png      
tự         | tụ         | tụ         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_3_14.png      
ty         | tuy        | tuy        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_4_1.png       
Kjang      | Kiang      | Kiang      | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_0_2.png       
Ngày       | ngày       | ngày       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_0_10.png      
sau        | Sau        | Sau        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_4_7.png       
Kem        | kem        | kem        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_0_1.png       
khiếp      | khiến      | khiến      | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_2_3.png       
thân       | thâm       | thâm       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_1_15.png      
sát        | rát        | rát        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_1_2.png       
tùy        | tủy        | tủy        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_1_14.png      
mây        | mẩy        | mẩy        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_2_19.png      
sn         | Sn         | Sn         | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_1_8.png       
sáng       | Sáng       | Sáng       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_3_9.png       
danh       | canh       | canh       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_3_15.png      
lát        | rát        | rát        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_3_11.png      
lần        | rần        | rần        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_4_4_2.png       
cưa        | cua        | cua        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_0_7.png         
TTXVN      | TTXV       | TTXV       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_1_4.png         
Chư        | Chủ        | Chủ        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_2_4.png         
cưa        | cua        | cua        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_2_16.png        
vụ         | vục        | vục        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_1_7.png         
tỉnh       | tĩnh       | tĩnh       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_3_7.png         
Theo       | Cheo       | Cheo       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_0_0.png         
Hải        | Hãi        | Hãi        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_0_9.png         
do         | đo         | đo         | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_5_8.png         
Khoán      | khoán      | khoán      | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_1_0.png         
2004       | 204        | 204        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_1_17.png        
Văn        | Vân        | Vân        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_0_15.png        
cưa        | cua        | cua        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_1_5.png         
Hải        | Hãi        | Hãi        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_1_11.png        
Chư        | Chu        | Chu        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_2_11.png        
rừng       | rùng       | rùng       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_3_0.png         
vào        | rào        | rào        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_2_17.png        
nhậu       | nhận       | nhận       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_5_8.png         
dự         | dị         | dị         | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_5_15.png        
vã         | vả         | vả         | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_0_8.png         
Khoán      | khoán      | khoán      | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_1_8.png         
Khoán      | khoán      | khoán      | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_1_12.png        
Hải        | Hãi        | Hãi        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_1_6.png         
bảo        | bão        | bão        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_1_7.png         
Khoán      | khoán      | khoán      | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_2_14.png        
dùng       | dàng       | dàng       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_2_16.png        
Hải        | Hãi        | Hãi        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_3_6.png         
Hải        | Hãi        | Hãi        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_3_8.png         
lên        | Lên        | Lên        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_3_12.png        
nổ         | nỗ         | nỗ         | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_3_2.png         
đỡ         | đã         | đã         | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_3_13.png        
bỏ         | bS         | bS         | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_4_10.png        
cơ         | có         | có         | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_5_10.png        
Chúng      | chúng      | chúng      | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_2_1.png         
Công       | công       | công       | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_2_6.png         
Y          | 9          | 9          | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_1_14.png        
số         | sở         | sở         | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_3_3.png         
thống      | thốn       | thốn       | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_6_3.png         
Kong       | kong       | kong       | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_4_13.png        
phối       | phới       | phới       | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_6_7.png         
Bộ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_5_6.png         
Khâm       | khâm       | khâm       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_0_0_20.png       
Khác       | khác       | khác       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_0_1_14.png       
Khâm       | khâm       | khâm       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_0_2_16.png       
lặng       | rặng       | rặng       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_0_3_0.png        
phố        | phổ        | phổ        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_0_2_4.png        
Công       | công       | công       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_0_4_7.png        
trấn       | trần       | trần       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_0_5_10.png       
quán       | quản       | quản       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_0_17.png       
trấn       | trần       | trần       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_0_21.png       
Bắc        | bắc        | bắc        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_0_10.png       
nói        | rói        | rói        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_0_22.png       
lều        | liều       | liều       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_1_17.png       
Chúng      | chúng      | chúng      | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_3_17.png       
Công       | công       | công       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_2_0.png        
biệt       | Diệt       | Diệt       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_2_12.png       
Không      | không      | không      | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_2_1_5.png        
Khâm       | khâm       | khâm       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_2_3_11.png       
xác        | Xác        | Xác        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_2_3_19.png       
chiêu      | chiều      | chiều      | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_2_4_7.png        
Ở          | ở          | ở          | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_3_3_9.png        
xác        | xáo        | xáo        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_3_3_19.png       
bè         | bèo        | bèo        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_3_5_7.png        
thiếu      | thiều      | thiều      | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_4_0_12.png       
lắng       | lằng       | lằng       | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_4_0_16.png       
Lại        | Lai        | Lai        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_4_0_2.png        
4          | 4m         | 4m         | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_4_4_2.png        
v          | và         | và         | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_4_4_10.png       
sử         | sư         | sư         | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_0_1_5.png       
Cách       | cách       | cách       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_0_2_7.png       
2000       | 200        | 200        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_0_3_2.png       
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_0_3_11.png      
hoạch      | hoach      | hoach      | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_0_5_0.png       
Sông       | sông       | sông       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_0_5_10.png      
gian       | giau       | giau       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_1_6.png       
đơn        | đòn        | đòn        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_0_13.png      
xin        | xan        | xan        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_0_14.png      
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_3_5.png       
đã         | đả         | đả         | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_3_0.png       
chứng      | chúng      | chúng      | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_5_12.png      
2000       | 200        | 200        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_4_13.png      
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_6_14.png      
qui        | que        | que        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_0_5.png       
dụng       | dung       | dung       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_1_9.png       
gian       | giau       | giau       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_5_17.png      
nâng       | nàng       | nàng       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_6_12.png      
km         | Km         | Km         | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_5_7.png       
móng       | mòng       | mòng       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_7_2.png       
nâng       | nàng       | nàng       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_0_15.png      
ngăn       | ngàn       | ngàn       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_1_13.png      
Sông       | sòng       | sòng       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_2_3.png       
cản        | cân        | cân        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_1_14.png      
Còn        | còn        | còn        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_2_0.png       
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_2_4.png       
lần        | làn        | làn        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_2_14.png      
huyện      | luyện      | luyện      | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_5_2.png       
Sông       | sòng       | sòng       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_5_3.png       
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_5_4.png       
Sông       | sòng       | sòng       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_4_2_9.png       
ngân       | ngàn       | ngàn       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_4_3_10.png      
thông      | thòng      | thòng      | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_4_4_9.png       
thông      | thòng      | thòng      | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_4_5_2.png       
khá        | khà        | khà        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_4_4_13.png      
gây        | gày        | gày        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_5_0_5.png       
gây        | gày        | gày        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_5_1_8.png       
Thủy       | thủy       | thủy       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_0_16.png        
phát       | Phát       | Phát       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_1_3.png         
thôn       | thốn       | thốn       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_1_6.png         
khả        | thả        | thả        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_0_7.png         
Cục        | cục        | cục        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_0_15.png        
khu        | nhu        | nhu        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_1_10.png        
Có         | có         | có         | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_0_6.png         
thiếu      | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_2_1.png         
khả        | thả        | thả        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_1_18.png        
5          | 50         | 50         | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_2_18.png        
nhiều      | Nhiều      | Nhiều      | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_3_16.png        
nếu        | nấu        | nấu        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_4_6.png         
xâm        | Xâm        | Xâm        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_4_14.png        
sâu        | Sầu        | Sầu        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_4_16.png        
so         | Sơ         | Sơ         | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_3_12.png        
Dự         | Bự         | Bự         | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_4_4.png         
sẽ         | Sẽ         | Sẽ         | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_4_17.png        
khăn       | thăn       | thăn       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_5_9.png         
đông       | động       | động       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_5_17.png        
trú        | trúc       | trúc       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_1_4.png         
ngoài      | ngài       | ngài       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_5_0.png         
2010       | 200        | 200        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_3_9.png         
phải       | phơi       | phơi       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_4_1.png         
phương     | phường     | phường     | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_7_0.png         
Nghị       | Nhị        | Nhị        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_0_4.png       
nghị       | nghi       | nghi       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_1_17.png      
Góp        | Cóp        | Cóp        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_0_0.png       
ràng       | rùng       | rùng       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_3_7.png       
đối        | đồi        | đồi        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_2_11.png      
tướng      | tường      | tường      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_4_5.png       
Khải       | khải       | khải       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_4_8.png       
Trực       | trực       | trực       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_5_15.png      
môi        | nôi        | nôi        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_5_11.png      
hướng      | hường      | hường      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_6_14.png      
định       | đính       | đính       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_6_13.png      
tiếp       | tiến       | tiến       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_0_3.png       
vậy        | vảy        | vảy        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_6_4.png       
hội        | hôi        | hôi        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_6_6.png       
nhiêu      | nhiều      | nhiều      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_0_18.png      
thủ        | thù        | thù        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_1_0.png       
rất        | rết        | rết        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_1_17.png      
chính      | chình      | chình      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_3_6.png       
định       | đinh       | đinh       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_3_10.png      
các        | vác        | vác        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_2_5.png       
thủ        | thả        | thả        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_2_6.png       
đã         | đả         | đả         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_3_11.png      
đủ         | đả         | đả         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_3_12.png      
Đặng       | Đàng       | Đàng       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_0_8.png       
Hùng       | thùng      | thùng      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_0_9.png       
môi        | mơi        | mơi        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_0_6.png       
ký         | lý         | lý         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_5_0.png       
phòng      | phúng      | phúng      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_1_19.png      
môi        | mới        | mới        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_2_3.png       
dự         | dị         | dị         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_0_13.png      
đã         | Đã         | Đã         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_1_0.png       
chính      | chình      | chình      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_3_13.png      
chính      | chình      | chình      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_4_2.png       
lập        | lâp        | lâp        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_5_11.png      
địa        | địu        | địu        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_5_20.png      
sử         | sở         | sở         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_4_7.png       
cơ         | cô         | cô         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_4_11.png      
chí        | chì        | chì        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_0_2.png       
chí        | chờ        | chờ        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_1_1.png       
sở         | số         | số         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_0_4.png       
chúng      | chùng      | chùng      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_1_15.png      
mạnh       | manh       | manh       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_1_10.png      
tỉnh       | tinh       | tinh       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_2_22.png      
mới        | mơi        | mơi        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_1_17.png      
chỉ        | chi        | chi        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_2_16.png      
thẩm       | thầm       | thầm       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_4_1.png       
đối        | đời        | đời        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_3_14.png      
